# StartTime = 02/03/2026 11:20:39.6323 AM
Time (sec), Vehicle speed (MPH), Mass air flow rate (lb/min), Latitude (deg), Longitude (deg), Trip Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Total CO2 (lbs), CO2 flow (lb/min), Instant Fuel Economy (MPG), Instant CO2 rate (lb/mile), Fuel system 1 status, Fuel system 2 status, Calculated load value (%), Engine coolant temperature (°F), Short term fuel % trim - Bank 1 (%), Long term fuel % trim - Bank 1 (%), Engine RPM (RPM), Intake manifold absolute pressure (inHg), Mass air flow rate (lb/min), Intake air temperature (°F), O2 voltage (Bank 1  Sensor 2) (V), Short term fuel trim (Bank 1  Sensor 2) (%)
1786.247,26.09759,1.157625,42.248055,-73.78623,27.321987,29.889961,1.1132357,788.09827,0.36357972,21.768505,0.9001921,2,0,33.72549,181.4,10.15625,8.59375,1626,9.154331,1.1373295,10.4,0.83,7.03125
1788.678,24.854847,0.441882,42.247845,-73.78595,27.327377,29.890015,0.7688092,788.10846,0.25109097,33.94547,0.5772739,2,0,22.352942,181.4,20.3125,8.59375,1288,6.791923,0.6684174,10.4,0.12,18.75
1791.236,19.883879,2.47401,42.24767,-73.78571,27.345139,29.890284,0.29346547,788.1123,0.095845014,84.69429,0.23137139,2,0,59.215687,181.4,5.46875,8.59375,1916,17.71806,2.5938854,8.6,0.575,4.6875
1793.668,21.747992,1.946133,42.247543,-73.785545,27.318771,29.889793,1.6430551,788.13403,0.5366173,12.101772,1.6192534,2,0,53.333332,181.4,3.90625,8.59375,2029,19.489866,3.0331664,8.6,0.775,3.125
1796.248,23.612104,2.745225,42.24734,-73.78526,27.302923,29.889479,1.2924781,788.1531,0.4221198,16.826584,1.1645759,2,0,60.784313,181.4,3.90625,8.59375,1961,17.71806,2.6650114,8.6,0.72,2.34375
1798.696,24.854847,2.536191,42.247192,-73.78507,27.274931,29.88895,1.8231761,788.17755,0.5954443,12.951083,1.5130653,2,0,62.35294,181.4,3.125,8.59375,1838,16.832157,2.372961,8.6,0.775,3.125
1801.266,26.09759,0.455112,42.24697,-73.784775,27.252954,29.888525,1.6843511,788.19977,0.55010444,14.756334,1.327961,2,0,21.960785,181.4,28.125,8.59375,1447,6.496622,0.72104347,10.4,0.815,15.625
1803.693,19.262506,0.419391,42.246872,-73.78464,27.27161,29.888811,0.30225185,788.2038,0.09871462,86.34386,0.22695112,2,0,24.705883,181.4,11.71875,8.59375,1052,7.677826,0.6171534,10.4,0.795,8.59375
1806.256,12.4274235,0.441882,42.24678,-73.78452,27.285173,29.889015,0.2785286,788.2079,0.09096667,69.1581,0.28334838,2,0,32.54902,181.4,6.25,8.59375,794,10.926137,0.6628668,10.4,0.055,8.59375
1808.686,5.592341,2.505762,42.246754,-73.78447,27.28983,29.889076,0.29346547,788.2118,0.095845014,42.347145,0.46274278,2,0,58.431374,181.4,4.6875,8.59375,1875,16.832157,2.4114606,10.4,0.74,3.90625
1811.385,11.184682,2.505762,42.246784,-73.78424,27.212645,29.88769,1.6641425,788.2558,0.54350436,6.7209883,2.9156182,2,0,41.17647,181.4,5.46875,8.59375,1896,18.603964,2.69515,8.6,0.5,3.90625
1815.169,16.155651,2.35494,42.246887,-73.784096,27.212645,29.88769,1.6641425,788.2558,0.54350436,6.7209883,2.9156182,2,0,53.333332,181.4,3.90625,8.59375,1868,9.744933,1.3962431,8.6,0.785,4.6875
1816.516,18.641136,1.100736,42.24705,-73.78389,27.179043,29.887062,1.5639776,788.28107,0.51079077,10.329848,1.8970109,2,0,37.2549,181.4,2.34375,8.59375,1181,7.677826,0.6954942,8.6,0.02,10.9375
1818.949,17.398394,0.432621,42.247147,-73.78376,27.177824,29.887009,0.7310277,788.2907,0.23875165,25.499903,0.76846707,2,0,26.27451,181.4,15.625,8.59375,990,8.268428,0.62786096,8.6,0.81,9.375
1821.515,11.806052,0.441882,42.247242,-73.78364,27.187742,29.887156,0.28731498,788.2945,0.093836285,60.555122,0.32360327,2,0,32.941177,181.4,7.8125,8.59375,809,10.335535,0.64133775,10.4,0.055,12.5
1823.943,3.7282271,0.445851,42.24726,-73.783615,27.191666,29.887205,0.29346547,788.2984,0.095845014,40.229786,0.48709765,2,0,35.294117,181.4,15.625,8.59375,1184,15.355652,1.3891819,10.4,0.87,9.375
1826.509,4.9709697,1.595538,42.247295,-73.78355,27.186712,29.887112,0.29610136,788.30273,0.09670589,12.59105,1.5563304,2,0,49.019608,181.4,6.25,8.59375,1637,13.583846,1.6990672,10.4,0.805,6.25
1828.939,9.320568,2.231901,42.24725,-73.783455,27.162027,29.886663,1.0596387,788.3167,0.3460751,4.6911926,4.177154,2,0,57.64706,181.4,4.6875,8.59375,2520,17.71806,3.4115822,10.4,0.75,5.46875
1831.505,15.53428,3.26781,42.2471,-73.78326,27.129812,29.886074,1.4822642,788.3364,0.48410338,6.288061,3.1163557,2,0,60,181.4,2.34375,8.59375,1764,6.791923,0.9154412,12.2,0.03,17.1875
1833.932,16.155651,0.521262,42.247013,-73.78313,27.085243,29.885252,2.1702385,788.365,0.70879394,7.1578674,2.7376637,2,0,23.921568,181.4,13.28125,8.59375,1497,10.335535,1.1776984,12.2,0.77,-0.78125
1836.501,14.291537,1.471176,42.24709,-73.78288,27.092972,29.885359,0.3461838,788.3701,0.11306268,46.667843,0.41990018,2,0,52.941177,181.4,3.125,8.59375,1851,15.946254,2.2466965,12.2,0.76,2.34375
1838.923,16.777021,2.413152,42.24719,-73.78272,27.080462,29.885109,0.97704667,788.383,0.31910077,14.627282,1.3396771,2,0,56.07843,181.4,3.90625,8.59375,2051,11.81204,1.844038,12.2,0.815,4.6875
1841.489,19.262506,0.43659,42.24736,-73.78249,27.053047,29.884588,1.6026376,788.4042,0.52341706,10.468381,1.8719069,2,0,24.705883,181.4,19.53125,8.59375,1219,7.087224,0.657596,12.2,0.79,11.71875
1843.920,18.641136,0.432621,42.247467,-73.78236,27.064758,29.884766,0.2899509,788.408,0.09469716,66.433685,0.29496837,2,0,25.09804,181.4,10.9375,8.59375,1026,7.973127,0.62266624,12.2,0.755,7.03125
1846.488,11.806052,0.445851,42.24756,-73.78227,27.077208,29.884953,0.28731498,788.41223,0.093836285,64.880486,0.30202973,2,0,32.941177,181.4,7.03125,8.59375,739,11.516739,0.6478184,12.2,0.77,7.03125
1848.924,1.8641136,1.082214,42.24757,-73.78226,27.081097,29.885002,0.29610136,788.4162,0.09670589,39.87166,0.49147278,2,0,52.54902,181.4,6.25,8.59375,1749,16.536856,2.201517,12.2,0.085,3.90625
1851.484,9.941939,2.218671,42.247627,-73.78208,27.06304,29.884674,0.71872675,788.42566,0.23473419,2.5936332,7.5553613,2,0,40.784313,181.4,7.03125,8.59375,2220,18.013361,3.0438764,12.2,0.13,2.34375
1853.913,15.53428,2.828574,42.2476,-73.7819,27.032318,29.884102,1.4734777,788.4451,0.48123378,6.747261,2.9042652,2,0,61.568626,181.4,4.6875,8.59375,2155,17.71806,2.9063153,12.2,0.735,3.90625
1856.479,21.126621,2.694951,42.24754,-73.78155,26.99209,29.883345,1.8785304,788.4728,0.6135228,8.269379,2.3696864,2,0,52.941177,181.4,3.125,8.59375,2379,18.308662,3.3153572,12.2,0.775,0.78125
1858.909,24.854847,3.498012,42.2475,-73.78127,26.964357,29.882803,1.7897878,788.49646,0.5845398,11.803981,1.660104,2,0,61.960785,181.4,3.125,8.59375,2136,18.308662,2.9767144,12.2,0.795,3.90625
1861.605,28.583075,2.828574,42.247543,-73.78079,26.925697,29.882053,2.3231218,788.52716,0.75872517,10.6989,1.8315747,2,0,56.07843,179.6,4.6875,8.59375,2128,16.832157,2.726407,12.2,0.365,3.90625
1864.037,31.68993,2.628801,42.247646,-73.78028,26.90349,29.881596,1.8785304,788.55194,0.6135228,15.215657,1.287873,2,0,54.509804,179.6,3.90625,8.59375,1988,18.899263,2.8598323,12.2,0.33,2.34375
1866.735,33.554043,2.582496,42.247696,-73.77991,26.88443,29.881174,1.7458558,788.5802,0.57019174,18.151516,1.0795702,2,0,58.82353,179.6,3.90625,8.59375,1535,9.744933,1.1385878,12.2,0.615,14.0625
1869.170,33.554043,1.148364,42.24776,-73.77955,26.871605,29.880877,1.7151035,788.6029,0.56014806,19.56386,1.0016344,2,0,51.764706,179.6,2.34375,8.59375,1508,8.268428,0.94908166,12.2,0.035,7.03125
1871.736,33.554043,0.510678,42.247852,-73.77902,26.884762,29.881056,0.7626587,788.613,0.24908224,43.996147,0.4453989,2,0,24.313726,179.6,16.40625,8.59375,1410,6.201321,0.665553,12.2,0.07,14.84375
1874.185,31.68993,1.034586,42.247944,-73.77852,26.909521,29.881449,0.3391547,788.6175,0.11076699,98.93434,0.1980691,2,0,27.843138,179.6,2.34375,8.59375,1541,10.040234,1.1776758,12.2,0.86,4.6875
1876.742,31.06856,1.053108,42.248,-73.77819,26.924416,29.881657,0.68709576,788.62756,0.22440359,46.121563,0.42487362,2,0,43.92157,179.6,3.90625,8.59375,1622,17.71806,2.1874912,12.2,0.73,2.34375
1879.204,32.311302,2.597049,42.248062,-73.77784,26.937075,29.88183,0.6993967,788.6369,0.22842105,44.42194,0.44112965,2,0,71.76471,179.6,3.90625,8.59375,1540,17.127459,2.0076728,12.2,0.1,4.6875
1881.768,33.554043,1.919673,42.24818,-73.77731,26.922657,29.881506,1.7247685,788.6598,0.56330466,18.733704,1.0460204,2,0,40,179.6,5.46875,8.59375,1501,6.496622,0.7422455,12.2,0.21,28.90625
1884.226,32.311302,0.432621,42.248253,-73.776794,26.922009,29.881432,1.2749053,788.67676,0.41638058,26.318851,0.74455506,2,0,22.352942,179.6,17.96875,8.59375,1463,11.81204,1.3153718,12.2,0.89,5.46875
1886.792,30.44719,3.01644,42.248314,-73.77647,26.949549,29.881874,0.28731498,788.681,0.093836285,112.45951,0.17424792,2,0,61.17647,179.6,4.6875,8.59375,1916,17.422758,2.5409243,12.2,0.675,4.6875
1889.239,32.311302,2.000376,42.24838,-73.77612,26.925694,29.881376,2.003297,788.70776,0.6542713,15.198539,1.2893237,2,0,54.509804,179.6,3.125,8.59375,1697,16.241554,2.0979192,12.2,0.755,2.34375
1891.799,32.932674,0.43659,42.248466,-73.775604,26.922096,29.88125,1.3285023,788.72534,0.4338852,24.3216,0.8056968,2,0,24.705883,179.6,25.78125,8.59375,1377,6.791923,0.71187866,10.4,0.81,21.09375
1894.228,30.44719,0.492156,42.24848,-73.775116,26.947462,29.88166,0.2899509,788.7292,0.09469716,113.58017,0.17252865,2,0,24.705883,179.6,11.71875,8.59375,1206,7.087224,0.6530743,10.4,0.595,11.71875
1896.799,28.583075,0.501417,42.2484,-73.77483,26.971624,29.882046,0.32685375,788.734,0.106749535,93.152336,0.21036333,2,0,24.705883,179.6,10.15625,8.59375,1208,10.335535,0.95397943,10.4,0.87,10.9375
1899.242,27.340332,2.36817,42.248203,-73.774475,26.991272,29.882357,0.3330042,788.7384,0.10875826,85.83398,0.22829929,2,0,58.039215,179.6,2.34375,8.59375,1150,7.677826,0.6746449,10.4,0.025,25.78125
1901.809,26.09759,0.427329,42.24808,-73.77427,26.976131,29.882027,1.5727639,788.7592,0.5136604,17.383621,1.1272585,2,0,24.705883,179.6,19.53125,8.59375,1063,7.677826,0.6236065,12.2,0.74,12.5
1904.268,20.505249,0.445851,42.24794,-73.77401,26.994867,29.882326,0.28380042,788.763,0.09268844,91.95754,0.21309654,2,0,27.450981,179.6,9.375,8.59375,1336,9.449632,0.96094966,12.2,0.83,4.6875
1906.849,18.019764,0.931392,42.247845,-73.77387,27.0086,29.88254,0.29610136,788.7674,0.09670589,69.25078,0.28296918,2,0,39.215687,179.6,2.34375,8.59375,1803,18.013361,2.4721212,12.2,0.085,4.6875
1909.281,18.019764,2.644677,42.24769,-73.77364,27.010136,29.882536,0.6185619,788.7756,0.20202062,29.131706,0.67266345,2,0,59.215687,179.6,3.90625,8.59375,1418,10.926137,1.1792942,12.2,0.52,10.15625
1911.989,18.641136,0.44982,42.247547,-73.77343,26.991491,29.882126,0.2987373,788.8027,0.097566776,10.259491,1.9100202,2,0,26.666666,179.6,16.40625,8.59375,1118,7.677826,0.65337026,10.4,0.25,14.0625
1914.441,14.912909,0.445851,42.247482,-73.77333,26.991491,29.882126,0.2987373,788.8027,0.097566776,62.39976,0.31403702,2,0,29.411764,179.6,9.375,8.59375,796,9.744933,0.5926947,10.4,0.075,10.15625
1917.157,3.7282271,0.441882,42.247463,-73.7733,27.000032,29.88225,0.29610136,788.8075,0.09670589,50.3642,0.3890826,2,0,34.901962,179.6,13.28125,8.59375,726,10.630836,0.5897163,10.4,0.05,18.75
1919.596,1.2427424,0.406161,42.247456,-73.77329,26.995815,29.882166,0.29346547,788.81146,0.095845014,12.704144,1.5424759,2,0,34.509804,179.6,17.96875,8.59375,740,10.335535,0.5843914,10.4,0.085,19.53125
1922.166,1.2427424,0.402192,42.247444,-73.77328,26.989767,29.882051,0.2697422,788.815,0.08809706,4.6071486,4.253354,2,0,34.509804,179.6,21.09375,8.59375,731,10.040234,0.5607901,12.2,0.09,21.875
1924.604,0.6213712,0.387639,42.247444,-73.77327,26.983835,29.881939,0.2671063,788.81854,0.08723618,4.6526136,4.2117906,2,0,34.901962,179.6,21.875,8.59375,728,12.402642,0.68726605,12.2,0.065,21.875
1927.192,1.8641136,2.246454,42.247425,-73.77324,26.9768,29.881805,0.25744125,788.8223,0.08407961,2.4136426,8.11878,2,0,63.92157,179.6,6.25,8.59375,1932,17.422758,2.5621428,12.2,0.775,3.90625
1929.636,10.563311,3.058776,42.24739,-73.773155,26.938051,29.88108,1.4919292,788.8423,0.48725995,1.2494652,15.683378,2,0,62.7451,179.6,3.90625,8.59375,1684,10.040234,1.2869605,12.2,0.06,8.59375
1932.215,14.912909,0.46305,42.2476,-73.7729,26.893684,29.880232,2.0314136,788.86945,0.66345406,5.1999803,3.7684443,2,0,22.352942,179.6,23.4375,8.59375,1306,6.791923,0.6751732,14,0.735,14.84375
1934.638,11.184682,0.445851,42.247665,-73.77284,26.900349,29.88033,0.30752367,788.87354,0.10043639,48.49353,0.40409175,2,0,26.27451,179.6,8.59375,8.59375,885,9.154331,0.6143214,14,0.69,5.46875
1937.212,6.835083,0.455112,42.247704,-73.7728,26.903843,29.880371,0.29610136,788.87787,0.09670589,37.77315,0.51877683,2,0,33.72549,179.6,10.15625,8.59375,905,9.744933,0.6687337,14,0.055,12.5
1939.635,3.7282271,0.432621,42.247738,-73.772766,26.902586,29.880335,0.30225185,788.88184,0.09871462,22.613867,0.8665407,2,0,33.72549,179.6,17.1875,8.59375,804,10.335535,0.6301077,14,0.69,16.40625
1942.207,1.8641136,0.369117,42.24775,-73.77275,26.898584,29.880253,0.28731498,788.8857,0.093836285,12.976097,1.5101486,2,0,34.901962,179.6,17.1875,8.59375,738,10.335535,0.57838243,15.8,0.065,19.53125
1944.637,0,0.41013,42.247746,-73.77275,26.893887,29.880161,0.2451403,788.8889,0.08006215,7.604272,2.5769508,2,0,34.117645,179.6,20.3125,8.59375,740,10.335535,0.5777543,15.8,0.08,21.875
1947.199,0,0.394254,42.24775,-73.77275,26.885818,29.88001,0.27237812,788.8929,0.08895794,0,0,2,0,33.72549,179.6,22.65625,8.59375,735,10.630836,0.5902463,15.8,0.235,20.3125
1949.633,0.6213712,0.496125,42.24776,-73.77273,26.878828,29.879879,0.26183444,788.89636,0.08551441,0,0,2,0,34.509804,179.6,21.875,8.59375,865,12.402642,0.8104176,15.8,0.835,15.625
1952.195,4.3495984,1.082214,42.247787,-73.772705,26.870657,29.879725,0.32948965,788.90076,0.10761042,1.8858595,10.39093,2,0,41.568626,179.6,7.03125,8.59375,1539,13.288545,1.5448794,14,0.74,6.25
1954.624,9.941939,1.595538,42.247887,-73.7726,26.855843,29.879438,0.71872675,788.9102,0.23473419,6.0518107,3.2380118,2,0,40.784313,179.6,5.46875,8.59375,1556,15.060351,1.7769306,14,0.765,2.34375
1957.193,13.048795,2.054619,42.247982,-73.772514,26.835438,29.879032,1.0596387,788.92584,0.3460751,9.382385,2.088577,2,0,54.509804,179.6,2.34375,8.59375,1630,7.677826,0.9489682,14,0.015,14.84375
1959.616,16.155651,0.481572,42.248142,-73.77236,26.812193,29.878569,1.3645265,788.94385,0.4456506,9.562874,2.0491574,2,0,29.80392,179.6,19.53125,8.59375,1688,12.697943,1.6252928,14,0.08,1.5625
1962.322,17.398394,3.372327,42.24834,-73.77217,26.77766,29.877851,2.239651,788.97766,0.73146385,7.76835,2.5225222,2,0,63.137257,179.6,3.90625,8.59375,2212,10.926137,1.8326416,14,0.8,4.6875
1966.098,22.990734,1.528065,42.24849,-73.77202,26.77766,29.877851,2.239651,788.97766,0.73146385,7.76835,2.5225222,2,0,44.705883,179.6,0,8.59375,1607,13.288545,1.6192694,14,0.215,3.125
1967.450,24.233477,1.471176,42.248734,-73.77178,26.772556,29.877699,1.0148282,788.9941,0.3314401,22.654806,0.8649748,2,0,68.62745,179.6,2.34375,8.59375,1716,13.583846,1.767526,14,0.8,5.46875
1969.880,26.718962,0.665469,42.24891,-73.771614,26.7707,29.877617,0.97704667,789.00696,0.31910077,24.802784,0.790066,2,0,39.60784,179.6,6.25,8.59375,1906,14.76505,2.133947,14,0.06,3.125
1972.441,27.961704,0.853335,42.249184,-73.77134,26.785347,29.877844,0.44195545,789.0128,0.14434144,60.45623,0.3241326,2,0,22.352942,179.6,15.625,8.59375,1437,13.583846,1.4801486,14,0.865,7.03125
1974.877,28.583075,2.47401,42.24937,-73.77114,26.79792,29.878029,0.5667222,789.0203,0.18508992,49.339348,0.39716446,2,0,47.058823,179.6,1.5625,8.59375,1349,9.744933,0.9968196,14,0.76,9.375
1977.437,29.825817,1.109997,42.24967,-73.77084,26.781063,29.877647,1.6430551,789.04443,0.5366173,17.396297,1.1264371,2,0,43.137257,179.6,2.34375,8.59375,1698,19.489866,2.509414,14,0.475,3.125
1979.873,31.68993,2.013606,42.249874,-73.77064,26.791063,29.877779,0.7371782,789.0542,0.24076037,40.459442,0.48433283,2,0,56.862743,179.6,3.125,8.59375,1451,16.832157,1.8519658,14,0.78,3.90625
1982.435,32.311302,1.641843,42.2502,-73.77031,26.78702,29.877642,1.3372887,789.07184,0.43675482,23.69715,0.8269279,2,0,53.72549,179.6,5.46875,8.59375,1494,15.355652,1.739581,12.2,0.05,3.125
1984.862,34.175415,1.787373,42.250427,-73.77009,26.789991,29.877636,1.0903912,789.0863,0.35611874,29.632763,0.6612895,2,0,40.39216,179.6,2.34375,8.59375,1585,6.496622,0.78378356,12.2,0.03,0
1987.426,35.41816,0.419391,42.250763,-73.76975,26.792664,29.877613,1.1870414,789.1037,0.38768446,28.790415,0.6806374,4,0,19.607843,179.6,0,8.59375,1456,5.90602,0.65453905,12.2,0,0
1989.860,29.825817,0.432621,42.250946,-73.76958,26.819946,29.878067,0.2785286,789.10736,0.09096667,127.16166,0.15410176,4,0,22.352942,179.6,0,8.59375,1128,6.791923,0.58315116,12.2,0.005,1.5625
1992.425,22.990734,0.441882,42.251163,-73.76935,26.84147,29.878422,0.28731498,789.1112,0.093836285,103.80878,0.18876858,2,0,25.09804,179.6,13.28125,8.59375,1030,7.677826,0.6019422,12.2,0.68,17.1875
1994.852,21.126621,3.120957,42.251305,-73.76921,26.856276,29.87866,0.29346547,789.11505,0.095845014,78.34222,0.25013122,2,0,76.86275,179.6,4.6875,8.59375,2404,24.805285,4.5389767,12.2,0.775,3.125
1997.419,26.718962,4.45851,42.251606,-73.76899,26.818956,29.877901,2.0727096,789.1455,0.6769413,10.192755,1.9225259,2,0,72.94118,179.6,1.5625,8.59375,2424,20.966372,3.868434,12.2,0.775,1.5625
1999.851,32.311302,2.505762,42.251846,-73.76882,26.767622,29.876863,2.9610138,789.18475,0.96705896,9.023585,2.171624,2,0,56.862743,179.6,0.78125,8.59375,1825,18.308662,2.5433068,12.2,0.595,0.78125
2002.418,34.175415,0.603288,42.252228,-73.76861,26.755735,29.876572,1.6641425,789.2067,0.54350436,19.416187,1.0092524,2,0,24.705883,179.6,0,8.59375,1503,6.201321,0.70945114,12.2,0.005,0.78125
2004.849,32.932674,0.42336,42.252476,-73.768486,26.778557,29.876945,0.4006594,789.21204,0.13085426,85.29792,0.22973403,2,0,21.17647,179.6,17.1875,8.59375,1308,9.744933,0.9702103,12.2,0.82,15.625
2007.408,31.68993,3.099789,42.25284,-73.768295,26.805925,29.877403,0.2811645,789.2162,0.09182756,117.129555,0.16730052,2,0,59.60784,179.6,4.6875,8.59375,1917,16.832157,2.4560726,12.2,0.665,3.90625
2009.839,33.554043,2.259684,42.253098,-73.768166,26.78292,29.876898,2.0586514,789.24347,0.6723499,15.393539,1.2729908,2,0,64.31373,179.6,2.34375,8.59375,1847,18.013361,2.5324504,12.2,0.835,2.34375
2012.538,35.41816,1.276695,42.253494,-73.76797,26.78893,29.87688,0.84788674,789.27454,0.27691746,41.772274,0.46911103,2,0,35.686275,179.6,8.59375,8.59375,1675,10.040234,1.2800825,10.4,0.86,5.46875
2016.322,34.796787,1.186731,42.253757,-73.76784,26.78893,29.87688,0.84788674,789.27454,0.27691746,41.772274,0.46911103,2,0,46.27451,179.6,3.90625,8.59375,1612,13.288545,1.6367471,10.4,0.09,3.90625
2017.666,35.41816,0.85995,42.25416,-73.76764,26.805105,29.877111,0.7881393,789.28723,0.25740412,44.150555,0.4438412,2,0,30.588236,179.6,9.375,8.59375,1574,8.563729,1.0299277,10.4,0.72,7.8125
2020.098,34.796787,0.817614,42.25443,-73.76752,26.824438,29.877419,0.57111543,789.2948,0.18652472,62.015762,0.3159815,2,0,32.54902,179.6,3.90625,8.59375,1583,7.973127,0.96438116,10.4,0.085,3.125
2022.665,34.175415,0.501417,42.254826,-73.76735,26.843826,29.877728,0.54299897,789.302,0.17734197,64.0826,0.30579025,2,0,21.17647,179.6,19.53125,8.59375,1396,6.201321,0.66146785,12.2,0.075,12.5
2025.095,32.311302,0.419391,42.255077,-73.76724,26.868176,29.878134,0.3330042,789.3064,0.10875826,102.62758,0.19094123,2,0,21.568628,179.6,14.0625,8.59375,1301,6.496622,0.64334536,12.2,0.07,14.84375
2027.658,31.06856,1.987146,42.25544,-73.76709,26.894705,29.87858,0.2785286,789.3105,0.09096667,116.007126,0.16891924,2,0,47.058823,179.6,3.90625,8.59375,1716,12.107341,1.5814131,12.2,0.83,0.78125
2030.084,32.311302,0.889056,42.25569,-73.76699,26.890514,29.878443,1.3197159,789.3279,0.43101558,23.541855,0.8323828,2,0,31.764706,179.6,7.8125,8.59375,1470,9.154331,1.0242907,12.2,0.23,6.25
2032.655,32.932674,1.21716,42.256073,-73.76683,26.906353,29.878689,0.59044546,789.3357,0.19283786,54.723602,0.35808745,2,0,32.156864,179.6,0.78125,8.59375,1345,6.791923,0.6953354,10.4,0.07,28.90625
2035.085,30.44719,0.427329,42.256306,-73.76672,26.917048,29.878834,0.80834794,789.34644,0.26400423,40.740715,0.48098898,2,0,22.352942,179.6,17.96875,8.59375,1153,7.087224,0.6243737,10.4,0.24,13.28125
2037.655,23.612104,0.432621,42.25656,-73.76662,26.941345,29.879244,0.28380042,789.35065,0.09268844,107.2838,0.18265419,2,0,26.666666,179.6,12.5,8.59375,935,8.268428,0.59070915,10.4,0.145,9.375
2040.078,16.155651,0.427329,42.25668,-73.76657,26.956587,29.879496,0.28731498,789.35443,0.093836285,82.181946,0.2384445,2,0,27.058823,179.6,13.28125,8.59375,906,8.85903,0.6132725,10.4,0.765,9.375
2042.640,10.563311,0.459081,42.256794,-73.76652,26.964787,29.879625,0.28380042,789.35815,0.09268844,56.926098,0.3442329,2,0,33.72549,179.6,13.28125,8.59375,817,10.335535,0.64519966,12.2,0.11,14.84375
2045.077,4.3495984,0.455112,42.25682,-73.7665,26.966969,29.879648,0.30488777,789.3622,0.099575505,34.646553,0.56559265,2,0,34.117645,179.6,14.84375,8.59375,801,10.040234,0.61214685,12.2,0.07,17.96875
2047.643,1.2427424,0.387639,42.256832,-73.7665,26.962925,29.87956,0.30225185,789.36664,0.09871462,14.390643,1.3617067,2,0,35.294117,179.6,20.3125,8.59375,742,10.335535,0.5837356,12.2,0.185,21.09375
2050.070,0,0.379701,42.256832,-73.76651,26.95746,29.879452,0.25744125,789.37006,0.08407961,4.8272853,4.05939,2,0,34.901962,179.6,21.875,8.59375,734,10.040234,0.5609436,12.2,0.115,19.53125
2052.636,0,0.254016,42.256836,-73.76651,26.95095,29.879326,0.25216943,789.3734,0.08235784,0,0,2,0,31.764706,179.6,22.65625,8.59375,823,8.268428,0.517967,12.2,0.045,34.375
2055.082,0,0.2646,42.256836,-73.76651,26.94659,29.879242,0.1686987,789.3756,0.055096533,0,0,2,0,27.450981,179.6,35.15625,8.59375,801,8.268428,0.50412095,12.2,0.8,30.46875
2057.647,0,0.287091,42.256836,-73.76651,26.941545,29.879145,0.17572781,789.3782,0.05739222,0,0,2,0,27.450981,179.6,28.90625,8.59375,792,7.973127,0.48065466,12.2,0.085,28.90625
2060.107,0,0.30429,42.25684,-73.76651,26.936575,29.879047,0.19066468,789.38074,0.06227056,0,0,2,0,27.058823,179.6,30.46875,8.59375,799,8.268428,0.5028622,12.2,0.07,32.03125
2062.809,0,0.300321,42.256844,-73.76651,26.92616,29.878946,0.20208699,789.3834,0.06600106,0,0,2,0,27.450981,181.4,30.46875,8.59375,763,9.744933,0.565956,14,0.335,34.375
2065.250,1.2427424,1.734453,42.256844,-73.76651,26.92616,29.878845,0.19945107,789.3861,0.06514017,0,0,2,0,64.31373,181.4,7.03125,8.59375,1925,18.308662,2.6724718,14,0.835,6.25
2067.951,11.806052,2.995272,42.25698,-73.76645,26.891346,29.878166,1.1518959,789.4047,0.376206,1.078867,18.163347,2,0,42.7451,181.4,10.15625,8.59375,2481,17.71806,3.3332562,14,0.325,0.78125
2070.383,17.398394,2.861649,42.257206,-73.76635,26.851534,29.877367,1.9892389,789.431,0.64967996,5.93496,3.3017638,2,0,58.82353,181.4,5.46875,8.59375,2299,18.899263,3.2946527,14,0.7,2.34375
2072.948,22.990734,3.540348,42.257397,-73.76628,26.819494,29.876707,1.9004964,789.4562,0.6206969,9.154657,2.1405318,2,0,63.92157,181.4,1.5625,8.59375,2166,19.489866,3.2010546,12.2,0.82,2.34375
2075.377,27.961704,3.393495,42.257736,-73.76614,26.781326,29.875914,2.3512383,789.4873,0.7679079,9.778139,2.0040455,2,0,61.17647,181.4,3.125,8.59375,2205,15.946254,2.6763725,12.2,0.27,3.90625
2077.943,31.06856,1.906443,42.25798,-73.76605,26.747267,29.875183,2.2537093,789.5204,0.73605525,12.40697,1.5794214,2,0,64.31373,181.4,-0.78125,8.59375,1711,17.127459,2.2306027,12.2,0.07,3.125
2080.368,32.932674,2.136645,42.258373,-73.76589,26.74469,29.87507,1.2661189,789.5371,0.41351095,24.538422,0.79857767,2,0,59.60784,181.4,3.125,8.59375,1697,18.308662,2.364927,12.2,0.085,3.90625
2082.938,35.41816,1.760913,42.258648,-73.76578,26.739773,29.874908,1.4190022,789.5559,0.4634422,23.208332,0.8443448,2,0,40.39216,181.4,10.9375,8.59375,1588,7.382525,0.89234895,12.2,0.025,20.3125
2085.363,35.41816,0.46305,42.259056,-73.76561,26.74388,29.87492,1.1694686,789.57135,0.38194522,30.285685,0.6470329,2,0,24.313726,181.4,18.75,8.59375,1755,19.489866,2.6035461,12.2,0.17,2.34375
2087.931,35.41816,3.372327,42.259342,-73.765495,26.77232,29.875408,0.30752367,789.57587,0.10043639,115.172134,0.17014389,2,0,76.86275,181.4,3.90625,8.59375,1850,23.033478,3.243475,12.2,0.16,4.6875
